X (nmi), Y(nmi),MCI_2010 POP,MCI_2010 HU
0.48,4.8,0.46148,0.19178
0.56,4.8,0.46148,0.19178
0.64,4.8,0.46148,0.19178
0.72,4.8,0.46148,0.19178
0.8,4.8,0.46148,0.19178
0.88,4.8,0.46148,0.19178
0.96,4.8,0.46148,0.19178
1.04,4.8,0.46148,0.19178
1.12,4.8,0.46148,0.19178
1.2,4.8,0.46148,0.19178
1.28,4.8,0.46148,0.19178
1.36,4.8,0.46148,0.19178
1.44,4.8,0.46148,0.19178
1.52,4.8,0.46148,0.19178
1.6,4.8,0.46148,0.19178
1.68,4.8,0.46148,0.19178
1.76,4.8,0.33496,0.1401
1.84,4.8,0.035844,0.017922
1.92,4.8,0.035844,0.017922
2,4.8,0.035844,0.017922
2.08,4.8,0.054346,0.024696
2.16,4.8,0.10167,0.042024
2.24,4.8,0.054916,0.025519
2.32,4.8,0.027842,0.016184
2.4,4.8,0.024814,0.015526
2.48,4.8,0.02237,0.014995
2.56,4.8,0.019776,0.014423
2.64,4.8,0.01149,0.011258
2.72,4.8,0.012585,0.012555
2.8,4.8,0.012948,0.012948
2.88,4.8,0.012948,0.012948
2.96,4.8,0.012948,0.012948
3.04,4.8,0.013662,0.011904
3.12,4.8,0.016245,0.0081225
3.2,4.8,0.016245,0.0081225
3.28,4.8,0.016245,0.0081224
3.36,4.8,0.016245,0.0081225
3.44,4.8,0.016245,0.0081225
3.52,4.8,0.016245,0.0081225
3.6,4.8,0.016245,0.0081225
3.68,4.8,0.016245,0.0081225
3.76,4.8,0.016245,0.0081224
3.84,4.8,0.016245,0.0081225
3.92,4.8,0.11507,0.041329
4,4.8,0.22545,0.078416
4.08,4.8,0.22545,0.078416
4.16,4.8,0.22545,0.078416
4.24,4.8,0.22545,0.078416
4.32,4.8,0.22545,0.078416
4.4,4.8,0.22545,0.078416
4.48,4.8,0.22545,0.078416
4.56,4.8,0.22545,0.078416
4.64,4.8,0.22545,0.078416
4.72,4.8,0.22545,0.078416
4.8,4.8,0.22545,0.078416
4.88,4.8,0.22711,0.087001
4.96,4.8,0.22858,0.094586
5.04,4.8,0.22858,0.094586
5.12,4.8,0.22858,0.094586
5.2,4.8,0.22858,0.094586
5.28,4.8,0.22858,0.094586
5.36,4.8,0.22858,0.094586
5.44,4.8,0.22858,0.094586
5.52,4.8,0.22858,0.094586
5.6,4.8,0.22858,0.094586
5.68,4.8,0.22858,0.094586
5.76,4.8,0.228,0.094236
5.84,4.8,0.22111,0.090072
5.92,4.8,0.21248,0.084863
6,4.8,0.20385,0.079653
-6,4.88,0.31853,0.1202
-5.92,4.88,0.31853,0.1202
-5.84,4.88,0.31853,0.1202
-5.76,4.88,0.31853,0.1202
-5.68,4.88,0.31853,0.1202
-5.6,4.88,0.31853,0.1202
-5.52,4.88,0.31853,0.1202
-5.44,4.88,0.31853,0.1202
-5.36,4.88,0.31853,0.1202
-5.28,4.88,0.31853,0.1202
-5.2,4.88,0.69573,0.25032
-5.12,4.88,0.84742,0.30265
-5.04,4.88,0.84742,0.30265
-4.96,4.88,0.84742,0.30265
-4.88,4.88,0.84742,0.30265
-4.8,4.88,0.84742,0.30265
-4.72,4.88,0.84742,0.30265
-4.64,4.88,0.70106,0.25038
-4.56,4.88,0.048749,0.01741
-4.48,4.88,0,0
-4.4,4.88,0,0
-4.32,4.88,0,0
-4.24,4.88,0,0
-4.16,4.88,0,0
-4.08,4.88,0,0
-4,4.88,0,0
-3.92,4.88,0,0
-3.84,4.88,0,0
-3.76,4.88,0,0
-3.68,4.88,0,0
-3.6,4.88,0,0
-3.52,4.88,0,0
-3.44,4.88,0,0
-3.36,4.88,0,0
-3.28,4.88,0,0
-3.2,4.88,0,0
-3.12,4.88,0,0
-3.04,4.88,0,0
-2.96,4.88,0,0
-2.88,4.88,0,0
-2.8,4.88,0,0
-2.72,4.88,0,0
-2.64,4.88,0,0
-2.56,4.88,0,0
-2.48,4.88,0,0
-2.4,4.88,0,0
-2.32,4.88,0.0063736,0.0029097
-2.24,4.88,0.053502,0.024425
-2.16,4.88,0.052512,0.023973
-2.08,4.88,0.058534,0.026722
-2,4.88,0.062099,0.02835
-1.92,4.88,0.062099,0.02835
-1.84,4.88,0.062099,0.02835
-1.76,4.88,0.062099,0.02835
-1.68,4.88,0.062099,0.02835
-1.6,4.88,0.062099,0.02835
-1.52,4.88,0.062099,0.02835
-1.44,4.88,0.062099,0.02835
-1.36,4.88,0.062099,0.02835
-1.28,4.88,0.057429,0.026218
-1.2,4.88,0.48522,0.18379
-1.12,4.88,1.4012,0.52547
-1.04,4.88,1.5277,0.57289
-0.96,4.88,1.5277,0.57289
-0.88,4.88,1.5277,0.57289
-0.8,4.88,1.5277,0.57289
-0.72,4.88,1.5277,0.57289
-0.64,4.88,1.5277,0.57289
-0.56,4.88,1.5277,0.57289
-0.48,4.88,1.5277,0.57289
-0.4,4.88,1.5277,0.57289
-0.32,4.88,0.65415,0.25351
-0.24,4.88,0.41716,0.16686
-0.16,4.88,0.41716,0.16686
-0.08,4.88,0.41716,0.16686
0,4.88,0.43089,0.17458
0.08,4.88,0.46148,0.19178
0.16,4.88,0.46148,0.19178
0.24,4.88,0.46148,0.19178
0.32,4.88,0.46148,0.19178
0.4,4.88,0.46148,0.19178
0.48,4.88,0.46148,0.19178
0.56,4.88,0.46148,0.19178
0.64,4.88,0.46148,0.19178
0.72,4.88,0.46148,0.19178
0.8,4.88,0.46148,0.19178
0.88,4.88,0.46148,0.19178
0.96,4.88,0.46148,0.19178
1.04,4.88,0.46148,0.19178
1.12,4.88,0.46148,0.19178
1.2,4.88,0.46148,0.19178
1.28,4.88,0.46148,0.19178
1.36,4.88,0.46148,0.19178
1.44,4.88,0.46148,0.19178
1.52,4.88,0.46148,0.19178
1.6,4.88,0.46148,0.19178
1.68,4.88,0.46148,0.19178
1.76,4.88,0.27728,0.11654
1.84,4.88,0.035844,0.017922
1.92,4.88,0.035844,0.017922
2,4.88,0.035844,0.017922
2.08,4.88,0.035844,0.017922
2.16,4.88,0.035844,0.017922
2.24,4.88,0.035844,0.017922
2.32,4.88,0.035844,0.017922
2.4,4.88,0.035844,0.017922
2.48,4.88,0.035844,0.017922
2.56,4.88,0.035844,0.017922
2.64,4.88,0.040161,0.017755
2.72,4.88,0.08043,0.032205
2.8,4.88,0.084747,0.034574
2.88,4.88,0.0766,0.03212
2.96,4.88,0.066502,0.029079
3.04,4.88,0.063043,0.031728
3.12,4.88,0.06677,0.038396
3.2,4.88,0.036674,0.020363
3.28,4.88,0.022584,0.011921
3.36,4.88,0.016292,0.0081507
3.44,4.88,0.016245,0.0081225
3.52,4.88,0.016245,0.0081225
3.6,4.88,0.016245,0.0081225
3.68,4.88,0.016245,0.0081225
3.76,4.88,0.016245,0.0081225
3.84,4.88,0.016245,0.0081225
3.92,4.88,0.12044,0.043132
4,4.88,0.22545,0.078416
4.08,4.88,0.22545,0.078416
4.16,4.88,0.22545,0.078416
4.24,4.88,0.22545,0.078416
4.32,4.88,0.22545,0.078416
4.4,4.88,0.22545,0.078416
4.48,4.88,0.22545,0.078416
4.56,4.88,0.22545,0.078416
4.64,4.88,0.22545,0.078416
4.72,4.88,0.22545,0.078416
4.8,4.88,0.22545,0.078416
4.88,4.88,0.22586,0.080561
4.96,4.88,0.22856,0.094468
5.04,4.88,0.22858,0.094586
5.12,4.88,0.22858,0.094586
5.2,4.88,0.22858,0.094586
5.28,4.88,0.22858,0.094586
5.36,4.88,0.22858,0.094586
5.44,4.88,0.22858,0.094586
5.52,4.88,0.22858,0.094586
5.6,4.88,0.22858,0.094586
5.68,4.88,0.22858,0.094586
5.76,4.88,0.22858,0.094586
5.84,4.88,0.22858,0.094586
5.92,4.88,0.22858,0.094586
6,4.88,0.22858,0.094586
-6,4.96,0.31853,0.1202
-5.92,4.96,0.31853,0.1202
-5.84,4.96,0.31853,0.1202
-5.76,4.96,0.31853,0.1202
-5.68,4.96,0.31853,0.1202
-5.6,4.96,0.31853,0.1202
-5.52,4.96,0.31853,0.1202
-5.44,4.96,0.31853,0.1202
-5.36,4.96,0.31853,0.1202
-5.28,4.96,0.37131,0.13841
-5.2,4.96,0.83127,0.29708
-5.12,4.96,0.84742,0.30265
-5.04,4.96,0.84742,0.30265
-4.96,4.96,0.84742,0.30265
-4.88,4.96,0.84742,0.30265
-4.8,4.96,0.84742,0.30265
-4.72,4.96,0.84742,0.30265
-4.64,4.96,0.84742,0.30265
-4.56,4.96,0.60928,0.2176
-4.48,4.96,0.012056,0.0043057
-4.4,4.96,0,0
-4.32,4.96,0,0
-4.24,4.96,0,0
-4.16,4.96,0,0
-4.08,4.96,0,0
-4,4.96,0,0
-3.92,4.96,0,0
-3.84,4.96,0,0
-3.76,4.96,0,0
-3.68,4.96,0,0
-3.6,4.96,0,0
-3.52,4.96,0,0
-3.44,4.96,0,0
-3.36,4.96,0,0
-3.28,4.96,0,0
-3.2,4.96,0,0
-3.12,4.96,0,0
-3.04,4.96,0,0
-2.96,4.96,0,0
-2.88,4.96,0,0
-2.8,4.96,0,0
-2.72,4.96,0,0
-2.64,4.96,0,0
-2.56,4.96,0,0
-2.48,4.96,0,0
-2.4,4.96,0,0
-2.32,4.96,0,0
-2.24,4.96,0.0155,0.0070759
-2.16,4.96,0.061142,0.027912
-2.08,4.96,0.062099,0.02835
-2,4.96,0.062099,0.02835
-1.92,4.96,0.062099,0.02835
-1.84,4.96,0.062099,0.02835
-1.76,4.96,0.062099,0.02835
-1.68,4.96,0.062099,0.02835
-1.6,4.96,0.062099,0.02835
-1.52,4.96,0.062099,0.02835
-1.44,4.96,0.062099,0.02835
-1.36,4.96,0.062099,0.02835
-1.28,4.96,0.062099,0.02835
-1.2,4.96,0.062099,0.02835
-1.12,4.96,0.188,0.074368
-1.04,4.96,0.97278,0.36577
-0.96,4.96,1.5197,0.56987
-0.88,4.96,1.5277,0.57289
-0.8,4.96,1.5277,0.57289
-0.72,4.96,1.5277,0.57289
-0.64,4.96,1.5277,0.57289
-0.56,4.96,1.5277,0.57289
-0.48,4.96,1.5277,0.57289
-0.4,4.96,1.525,0.57192
-0.32,4.96,0.55143,0.21595
-0.24,4.96,0.41716,0.16686
-0.16,4.96,0.41716,0.16686
-0.08,4.96,0.41716,0.16686
0,4.96,0.43719,0.17813
0.08,4.96,0.46148,0.19178
0.16,4.96,0.46148,0.19178
0.24,4.96,0.46148,0.19178
0.32,4.96,0.46148,0.19178
0.4,4.96,0.46148,0.19178
0.48,4.96,0.46148,0.19178
0.56,4.96,0.46148,0.19178
0.64,4.96,0.46148,0.19178
0.72,4.96,0.46148,0.19178
0.8,4.96,0.46148,0.19178
0.88,4.96,0.46148,0.19178
0.96,4.96,0.46148,0.19178
1.04,4.96,0.46148,0.19178
1.12,4.96,0.46148,0.19178
1.2,4.96,0.46148,0.19178
1.28,4.96,0.46148,0.19178
1.36,4.96,0.46148,0.19178
1.44,4.96,0.46148,0.19178
1.52,4.96,0.46148,0.19178
1.6,4.96,0.46148,0.19178
1.68,4.96,0.46148,0.19178
1.76,4.96,0.22645,0.095779
1.84,4.96,0.035844,0.017922
1.92,4.96,0.035844,0.017922
2,4.96,0.035844,0.017922
2.08,4.96,0.035844,0.017922
2.16,4.96,0.035844,0.017922
2.24,4.96,0.035844,0.017922
2.32,4.96,0.035844,0.017922
2.4,4.96,0.035844,0.017922
2.48,4.96,0.035844,0.017922
2.56,4.96,0.035844,0.017922
2.64,4.96,0.068559,0.028904
2.72,4.96,0.091583,0.036633
2.8,4.96,0.091583,0.036633
2.88,4.96,0.091583,0.036633
2.96,4.96,0.091583,0.036633
3.04,4.96,0.096434,0.047495
3.12,4.96,0.10172,0.059339
3.2,4.96,0.10172,0.059339
3.28,4.96,0.10172,0.059339
3.36,4.96,0.097335,0.056709
3.44,4.96,0.087322,0.05071
3.52,4.96,0.076839,0.044428
3.6,4.96,0.066921,0.038486
3.68,4.96,0.057054,0.032574
3.76,4.96,0.047125,0.026625
3.84,4.96,0.036982,0.020547
3.92,4.96,0.12821,0.048433
4,4.96,0.22597,0.078812
4.08,4.96,0.22545,0.078416
4.16,4.96,0.22545,0.078416
4.24,4.96,0.22545,0.078416
4.32,4.96,0.22545,0.078416
4.4,4.96,0.22545,0.078416
4.48,4.96,0.22545,0.078416
4.56,4.96,0.22545,0.078416
4.64,4.96,0.22545,0.078416
4.72,4.96,0.22545,0.078416
4.8,4.96,0.22545,0.078416
4.88,4.96,0.22545,0.078416
4.96,4.96,0.22782,0.090628
5.04,4.96,0.22858,0.094586
5.12,4.96,0.22858,0.094586
5.2,4.96,0.22858,0.094586
5.28,4.96,0.22858,0.094586
5.36,4.96,0.22858,0.094586
5.44,4.96,0.22858,0.094586
5.52,4.96,0.22858,0.094586
5.6,4.96,0.22858,0.094586
5.68,4.96,0.22858,0.094586
5.76,4.96,0.22858,0.094586
5.84,4.96,0.22858,0.094586
5.92,4.96,0.22858,0.094586
6,4.96,0.22858,0.094586
-6,5.04,0.31853,0.1202
-5.92,5.04,0.31853,0.1202
-5.84,5.04,0.31853,0.1202
-5.76,5.04,0.31853,0.1202
-5.68,5.04,0.31853,0.1202
-5.6,5.04,0.31853,0.1202
-5.52,5.04,0.31853,0.1202
-5.44,5.04,0.31853,0.1202
-5.36,5.04,0.31853,0.1202
-5.28,5.04,0.46184,0.16964
-5.2,5.04,0.84742,0.30265
-5.12,5.04,0.84742,0.30265
-5.04,5.04,0.84742,0.30265
-4.96,5.04,0.84742,0.30265
-4.88,5.04,0.84742,0.30265
-4.8,5.04,0.84742,0.30265
-4.72,5.04,0.84742,0.30265
-4.64,5.04,0.84742,0.30265
-4.56,5.04,0.84742,0.30265
-4.48,5.04,0.31103,0.12457
-4.4,5.04,0.00062007,0.00029281
-4.32,5.04,0,0
-4.24,5.04,0,0
-4.16,5.04,0,0
-4.08,5.04,0,0
-4,5.04,0,0
-3.92,5.04,0,0
-3.84,5.04,0,0
-3.76,5.04,0,0
-3.68,5.04,0,0
-3.6,5.04,0,0
-3.52,5.04,0,0
-3.44,5.04,0,0
-3.36,5.04,0,0
-3.28,5.04,0,0
-3.2,5.04,0,0
-3.12,5.04,0,0
-3.04,5.04,0,0
-2.96,5.04,0,0
-2.88,5.04,0,0
-2.8,5.04,0,0
-2.72,5.04,0,0
-2.64,5.04,0,0
-2.56,5.04,0,0
-2.48,5.04,0,0
-2.4,5.04,0,0
-2.32,5.04,0,0
-2.24,5.04,0,0
-2.16,5.04,0.031984,0.014602
-2.08,5.04,0.062099,0.02835
-2,5.04,0.062099,0.02835
-1.92,5.04,0.062099,0.02835
-1.84,5.04,0.062099,0.02835
-1.76,5.04,0.062099,0.02835
-1.68,5.04,0.062099,0.02835
-1.6,5.04,0.062099,0.02835
-1.52,5.04,0.062099,0.02835
-1.44,5.04,0.062099,0.02835
-1.36,5.04,0.062099,0.02835
-1.28,5.04,0.062099,0.02835
-1.2,5.04,0.062099,0.02835
-1.12,5.04,0.062099,0.02835
-1.04,5.04,0.061478,0.028066
-0.96,5.04,0.37514,0.14372
-0.88,5.04,1.0431,0.39321
-0.8,5.04,1.2508,0.47164
-0.72,5.04,1.3736,0.51656
-0.64,5.04,1.4928,0.56012
-0.56,5.04,1.5277,0.57289
-0.48,5.04,1.5277,0.57289
-0.4,5.04,1.0264,0.38961
-0.32,5.04,0.42085,0.16821
-0.24,5.04,0.41716,0.16686
-0.16,5.04,0.41716,0.16686
-0.08,5.04,0.41716,0.16686
0,5.04,0.44308,0.18144
0.08,5.04,0.46148,0.19178
0.16,5.04,0.46148,0.19178
0.24,5.04,0.46148,0.19178
0.32,5.04,0.46148,0.19178
0.4,5.04,0.46148,0.19178
0.48,5.04,0.46148,0.19178
0.56,5.04,0.46148,0.19178
0.64,5.04,0.46148,0.19178
0.72,5.04,0.46148,0.19178
0.8,5.04,0.46148,0.19178
0.88,5.04,0.46148,0.19178
0.96,5.04,0.46148,0.19178
1.04,5.04,0.46148,0.19178
1.12,5.04,0.46148,0.19178
1.2,5.04,0.46148,0.19178
1.28,5.04,0.46148,0.19178
1.36,5.04,0.46148,0.19178
1.44,5.04,0.46148,0.19178
1.52,5.04,0.46148,0.19178
1.6,5.04,0.46148,0.19178
1.68,5.04,0.46148,0.19178
1.76,5.04,0.17072,0.073016
1.84,5.04,0.035844,0.017922
1.92,5.04,0.035844,0.017922
2,5.04,0.035844,0.017922
2.08,5.04,0.035844,0.017922
2.16,5.04,0.035844,0.017922
2.24,5.04,0.035844,0.017922
2.32,5.04,0.035844,0.017922
2.4,5.04,0.035844,0.017922
2.48,5.04,0.035844,0.017922
2.56,5.04,0.035844,0.017922
2.64,5.04,0.076037,0.031415
2.72,5.04,0.091583,0.036633
2.8,5.04,0.091583,0.036633
2.88,5.04,0.091583,0.036633
2.96,5.04,0.091583,0.036633
3.04,5.04,0.097712,0.050356
3.12,5.04,0.10172,0.059339
3.2,5.04,0.10172,0.059339
3.28,5.04,0.10172,0.059339
3.36,5.04,0.10172,0.059339
3.44,5.04,0.10172,0.059339
3.52,5.04,0.10172,0.059339
3.6,5.04,0.10172,0.059339
3.68,5.04,0.10172,0.059339
3.76,5.04,0.10172,0.059339
3.84,5.04,0.10172,0.059339
3.92,5.04,0.19837,0.092272
4,5.04,0.2801,0.11973
4.08,5.04,0.27519,0.11602
4.16,5.04,0.26852,0.11098
4.24,5.04,0.26285,0.10669
4.32,5.04,0.25597,0.10149
4.4,5.04,0.2495,0.0966
4.48,5.04,0.24265,0.091423
4.56,5.04,0.23659,0.08684
4.64,5.04,0.2302,0.082012
4.72,5.04,0.22573,0.078632
4.8,5.04,0.22545,0.078416
4.88,5.04,0.22545,0.078416
4.96,5.04,0.2274,0.088506
5.04,5.04,0.22858,0.094586
5.12,5.04,0.22858,0.094586
5.2,5.04,0.22858,0.094586
5.28,5.04,0.22858,0.094586
5.36,5.04,0.22858,0.094586
5.44,5.04,0.22858,0.094586
5.52,5.04,0.22858,0.094586
5.6,5.04,0.22858,0.094586
5.68,5.04,0.22858,0.094586
5.76,5.04,0.22858,0.094586
5.84,5.04,0.22858,0.094586
5.92,5.04,0.22858,0.094586
6,5.04,0.22858,0.094586
-6,5.12,0.31853,0.1202
-5.92,5.12,0.31853,0.1202
-5.84,5.12,0.31853,0.1202
-5.76,5.12,0.31853,0.1202
-5.68,5.12,0.31853,0.1202
-5.6,5.12,0.31853,0.1202
-5.52,5.12,0.31853,0.1202
-5.44,5.12,0.31853,0.1202
-5.36,5.12,0.31853,0.1202
-5.28,5.12,0.5077,0.18546
-5.2,5.12,0.84742,0.30265
-5.12,5.12,0.84742,0.30265
-5.04,5.12,0.84742,0.30265
-4.96,5.12,0.84742,0.30265
-4.88,5.12,0.84742,0.30265
-4.8,5.12,0.84742,0.30265
-4.72,5.12,0.84742,0.30265
-4.64,5.12,0.84742,0.30265
-4.56,5.12,0.81884,0.29462
-4.48,5.12,0.37835,0.17083
-4.4,5.12,0.21791,0.1029
-4.32,5.12,0.02337,0.011036
-4.24,5.12,0,0
-4.16,5.12,0,0
-4.08,5.12,0,0
-4,5.12,0,0
-3.92,5.12,0,0
-3.84,5.12,0,0
-3.76,5.12,0,0
-3.68,5.12,0,0
-3.6,5.12,0,0
-3.52,5.12,0,0
-3.44,5.12,0,0
-3.36,5.12,0,0
-3.28,5.12,0,0
-3.2,5.12,0,0
-3.12,5.12,0,0
-3.04,5.12,0,0
-2.96,5.12,0,0
-2.88,5.12,0,0
-2.8,5.12,0,0
-2.72,5.12,0,0
-2.64,5.12,0,0
-2.56,5.12,0,0
-2.48,5.12,0,0
-2.4,5.12,0,0
-2.32,5.12,0,0
-2.24,5.12,0,0
-2.16,5.12,0.001659,0.00075739
-2.08,5.12,0.051761,0.02363
-2,5.12,0.062099,0.02835
-1.92,5.12,0.062099,0.02835
-1.84,5.12,0.062099,0.02835
-1.76,5.12,0.062099,0.02835
-1.68,5.12,0.062099,0.02835
-1.6,5.12,0.062099,0.02835
-1.52,5.12,0.062099,0.02835
-1.44,5.12,0.062099,0.02835
-1.36,5.12,0.062099,0.02835
-1.28,5.12,0.062099,0.02835
-1.2,5.12,0.062099,0.02835
-1.12,5.12,0.062099,0.02835
-1.04,5.12,0.062099,0.02835
-0.96,5.12,0.062099,0.02835
-0.88,5.12,0.061043,0.027701
-0.8,5.12,0.18497,0.075518
-0.72,5.12,0.37809,0.1513
-0.64,5.12,0.42087,0.16822
-0.56,5.12,0.5088,0.20037
-0.48,5.12,0.63166,0.24529
-0.4,5.12,0.55966,0.21896
-0.32,5.12,0.41716,0.16686
-0.24,5.12,0.41716,0.16686
-0.16,5.12,0.41716,0.16686
-0.08,5.12,0.42581,0.17173
0,5.12,0.45635,0.1889
0.08,5.12,0.46148,0.19178
0.16,5.12,0.46148,0.19178
0.24,5.12,0.46148,0.19178
0.32,5.12,0.46148,0.19178
0.4,5.12,0.46148,0.19178
0.48,5.12,0.46148,0.19178
0.56,5.12,0.46148,0.19178
0.64,5.12,0.46148,0.19178
0.72,5.12,0.46148,0.19178
0.8,5.12,0.46148,0.19178
0.88,5.12,0.46148,0.19178
0.96,5.12,0.46148,0.19178
1.04,5.12,0.46148,0.19178
1.12,5.12,0.46148,0.19178
1.2,5.12,0.46148,0.19178
1.28,5.12,0.46148,0.19178
1.36,5.12,0.46148,0.19178
1.44,5.12,0.46148,0.19178
1.52,5.12,0.46148,0.19178
1.6,5.12,0.46148,0.19178
1.68,5.12,0.46148,0.19178
1.76,5.12,0.11463,0.050102
1.84,5.12,0.035844,0.017922
1.92,5.12,0.035844,0.017922
2,5.12,0.035844,0.017922
2.08,5.12,0.035844,0.017922
2.16,5.12,0.035844,0.017922
2.24,5.12,0.035844,0.017922
2.32,5.12,0.035844,0.017922
2.4,5.12,1.8133,0.90664
2.48,5.12,0.24855,0.12427
2.56,5.12,0.035844,0.017922
2.64,5.12,0.083502,0.033921
2.72,5.12,0.091583,0.036633
2.8,5.12,0.091583,0.036633
2.88,5.12,0.091583,0.036633
2.96,5.12,0.091583,0.036633
3.04,5.12,0.09899,0.053218
3.12,5.12,0.10172,0.059339
3.2,5.12,0.10172,0.059339
3.28,5.12,0.10172,0.059339
3.36,5.12,0.10172,0.059339
3.44,5.12,0.10172,0.059339
3.52,5.12,0.10172,0.059339
3.6,5.12,0.10172,0.059339
3.68,5.12,0.10172,0.059339
3.76,5.12,0.10172,0.059339
3.84,5.12,0.10172,0.059339
3.92,5.12,0.2248,0.10128
4,5.12,0.28103,0.12044
4.08,5.12,0.28103,0.12044
4.16,5.12,0.28104,0.12044
4.24,5.12,0.28103,0.12044
4.32,5.12,0.28103,0.12044
4.4,5.12,0.28103,0.12044
4.48,5.12,0.28104,0.12044
4.56,5.12,0.28103,0.12044
4.64,5.12,0.28104,0.12044
4.72,5.12,0.27975,0.11947
4.8,5.12,0.16852,0.066709
4.88,5.12,0.16529,0.063295
4.96,5.12,0.20572,0.082716
5.04,5.12,0.22858,0.094586
5.12,5.12,0.22858,0.094586
5.2,5.12,0.22858,0.094586
5.28,5.12,0.22858,0.094586
5.36,5.12,0.22858,0.094586
5.44,5.12,0.22858,0.094586
5.52,5.12,0.22858,0.094586
5.6,5.12,0.22858,0.094586
5.68,5.12,0.22858,0.094586
5.76,5.12,0.22858,0.094586
5.84,5.12,0.22858,0.094586
5.92,5.12,0.22858,0.094586
6,5.12,0.22858,0.094586
-6,5.2,0.31853,0.1202
-5.92,5.2,0.31853,0.1202
-5.84,5.2,0.31853,0.1202
-5.76,5.2,0.31853,0.1202
-5.68,5.2,0.31853,0.1202
-5.6,5.2,0.31853,0.1202
-5.52,5.2,0.31853,0.1202
-5.44,5.2,0.31853,0.1202
-5.36,5.2,0.31853,0.1202
-5.28,5.2,0.73166,0.24986
-5.2,5.2,0.99033,0.3415
-5.12,5.2,0.84747,0.30266
-5.04,5.2,0.84742,0.30265
-4.96,5.2,0.84742,0.30265
-4.88,5.2,0.84742,0.30265
-4.8,5.2,0.84742,0.30265
-4.72,5.2,0.84742,0.30265
-4.64,5.2,0.84742,0.30265
-4.56,5.2,0.5359,0.21511
-4.48,5.2,0.33738,0.15932
-4.4,5.2,0.33738,0.15932
-4.32,5.2,0.29113,0.13748
-4.24,5.2,0.039458,0.018633
-4.16,5.2,0,0
-4.08,5.2,0,0
-4,5.2,0,0
-3.92,5.2,0,0
-3.84,5.2,0,0
-3.76,5.2,0,0
-3.68,5.2,0,0
-3.6,5.2,0,0
-3.52,5.2,0,0
-3.44,5.2,0,0
-3.36,5.2,0,0
-3.28,5.2,0,0
-3.2,5.2,0,0
-3.12,5.2,0,0
-3.04,5.2,0,0
-2.96,5.2,0,0
-2.88,5.2,0,0
-2.8,5.2,0,0
-2.72,5.2,0,0
-2.64,5.2,0,0
-2.56,5.2,0,0
-2.48,5.2,0,0
-2.4,5.2,0,0
-2.32,5.2,0,0
-2.24,5.2,0,0
-2.16,5.2,0,0
-2.08,5.2,0.015825,0.0072243
-2,5.2,0.062017,0.028312
-1.92,5.2,0.062099,0.02835
-1.84,5.2,0.062099,0.02835
-1.76,5.2,0.062099,0.02835
-1.68,5.2,0.062099,0.02835
-1.6,5.2,0.062099,0.02835
-1.52,5.2,0.062099,0.02835
-1.44,5.2,0.062099,0.02835
-1.36,5.2,0.062099,0.02835
-1.28,5.2,0.062099,0.02835
-1.2,5.2,0.062099,0.02835
-1.12,5.2,0.062099,0.02835
-1.04,5.2,0.062099,0.02835
-0.96,5.2,0.062099,0.02835
-0.88,5.2,0.062099,0.02835
-0.8,5.2,0.062099,0.02835
-0.72,5.2,0.073145,0.032554
-0.64,5.2,0.23891,0.099904
-0.56,5.2,0.40603,0.16241
-0.48,5.2,0.41716,0.16686
-0.4,5.2,0.41716,0.16686
-0.32,5.2,0.41716,0.16686
-0.24,5.2,0.41716,0.16686
-0.16,5.2,0.41716,0.16686
-0.08,5.2,0.45401,0.18758
0,5.2,0.46148,0.19178
0.08,5.2,0.46148,0.19178
0.16,5.2,0.46148,0.19178
0.24,5.2,0.46148,0.19178
0.32,5.2,0.46148,0.19178
0.4,5.2,0.46148,0.19178
0.48,5.2,0.46148,0.19178
0.56,5.2,0.46148,0.19178
0.64,5.2,0.46148,0.19178
0.72,5.2,0.46148,0.19178
0.8,5.2,0.46148,0.19178
0.88,5.2,0.46148,0.19178
0.96,5.2,0.46148,0.19178
1.04,5.2,0.46148,0.19178
1.12,5.2,0.46148,0.19178
1.2,5.2,0.46148,0.19178
1.28,5.2,0.46148,0.19178
1.36,5.2,0.46148,0.19178
1.44,5.2,0.46148,0.19178
1.52,5.2,0.46148,0.19178
1.6,5.2,0.46148,0.19178
1.68,5.2,0.46115,0.19165
1.76,5.2,0.058359,0.027119
1.84,5.2,0.035844,0.017922
1.92,5.2,0.035844,0.017922
2,5.2,0.035844,0.017922
2.08,5.2,0.035844,0.017922
2.16,5.2,0.035844,0.017922
2.24,5.2,0.035844,0.017922
2.32,5.2,0.035844,0.017922
2.4,5.2,0.035844,0.017922
2.48,5.2,0.035844,0.017922
2.56,5.2,0.036558,0.018162
2.64,5.2,0.090339,0.036216
2.72,5.2,0.091583,0.036633
2.8,5.2,0.091583,0.036633
2.88,5.2,0.091583,0.036633
2.96,5.2,0.091583,0.036633
3.04,5.2,0.10027,0.056079
3.12,5.2,0.10172,0.059339
3.2,5.2,0.10172,0.059339
3.28,5.2,0.10172,0.059339
3.36,5.2,0.10172,0.059339
3.44,5.2,0.10172,0.059339
3.52,5.2,0.10172,0.059339
3.6,5.2,0.10172,0.059339
3.68,5.2,0.10172,0.059339
3.76,5.2,0.10172,0.059339
3.84,5.2,0.10172,0.059339
3.92,5.2,0.25118,0.11027
4,5.2,0.28103,0.12044
4.08,5.2,0.28104,0.12044
4.16,5.2,0.28103,0.12044
