ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B727-2_1PW009_FDX_J4_A5,3,0.018801996,0.004244543,0,0,1
B727-2_1PW009_FDX_J4_A5,3,0,0,0.000558227,1.07E-04,1
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.000575635,1.10E-04,1
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.000608131,1.17E-04,1
B727-2_1PW009_FDX_J4_A5,3,0,0,0.006001298,0.001149136,2
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.006188448,0.001180454,2
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.006537797,0.001255137,2
B727-2_1PW009_FDX_J4_A5,3,0,0,0.000697834,0.000133622,3
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.000719597,0.000137264,3
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.000760219,0.000145948,3
B727-2_1PW009_FDX_J14_A4A,5,0.004127604,0.000922317,0,0,1
B727-2_1PW009_FDX_J14_A4B,5,0.004127604,0.000922317,0,0,1
B727-2_1PW009_FDX_J14_A4,5,0.005535683,0.00125799,0,0,1
B727-2_1PW009_FDX_J14_A4,5,0,0,0.000579117,1.11E-04,1
B727-2_1PW009_FDX_J14_A4,5,0,0,0.006225879,0.001194909,2
B727-2_1PW009_FDX_J14_A4,5,0,0,0.000723949,0.000138945,3
B737-3_1CM004_TFAP_J7_A2A,0,0.652155579,0.099495367,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.652155579,0.099495367,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.875703753,0.131313681,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.29567116,0.055821588,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.29567116,0.055821588,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.369588951,0.073741585,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.517424531,0.101493795,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.230372687,0.043493484,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.230372687,0.043493484,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.287965858,0.057455881,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.403152201,0.079079063,2
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.057775863,0.010907863,3
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.057775863,0.010907863,3
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.07221983,0.014409535,3
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.101107761,0.019832477,3
B737-3_1CM004_TFAP_J16_A6A,2,0.502563191,0.074242735,0,0,1
B737-3_1CM004_TFAP_J17_A6B,2,0.502563191,0.074242735,0,0,1
B737-3_1CM004_TFAP_J15_A6,2,0.674006151,0.10126305,0,0,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.245571324,0.046782296,1
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.344128378,0.067715391,1
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.395049523,0.075644594,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.191337314,0.036450505,2
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.268128211,0.052760563,2
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.307803506,0.058938614,2
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.047986065,0.009141533,3
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.067244686,0.013231981,3
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.077194973,0.014781393,3
B737-3_1CM004_TFAP_J11_A3A,4,0.099167987,0.014141474,0,0,1
B737-3_1CM004_TFAP_J12_A3B,4,0.099167987,0.014141474,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0.132784254,0.017424315,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.123196317,0.023946193,1
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.123196317,0.023946193,1
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.184794476,0.033778404,1
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.802418678,0.156363879,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.095988619,0.018657716,2
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.095988619,0.018657716,2
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.14398293,0.0263185,2
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.625205874,0.121831181,2
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.024073277,0.004679225,3
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.024073277,0.004679225,3
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.036109915,0.006600496,3
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.156797275,0.03055441,3
B737-3_1CM004_TFAP_J2_A1A,1,1.563156412,0.237122205,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,1.563156412,0.237122205,0,0,1
B737-3_1CM004_TFAP_J1_A1,1,2.087570174,0.317930624,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.574916146,0.112436096,1
B737-3_1CM004_TFAP_J1_A1,1,0,0,1.006103255,0.194106884,1
B737-3_1CM004_TFAP_J2_A1A,1,0,0,1.293561328,0.24992847,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.44794689,0.087604774,2
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.783907057,0.151238708,2
B737-3_1CM004_TFAP_J2_A1A,1,0,0,1.007880503,0.194732192,2
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.112341958,0.021970667,3
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.196598425,0.037929614,3
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.252769404,0.048837476,3
B737-3_1CM004_TFAP_J4A_A5A,3,1.717791239,0.257829362,0,0,1
B737-3_1CM004_TFAP_J5_A5B,3,1.717791239,0.257829362,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,2.289267776,0.341668097,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.395049523,0.075644594,1
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.407369155,0.077706187,1
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.4303658,0.082622292,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.307803506,0.058938614,2
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.317402368,0.060544907,2
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.335320244,0.0643753,2
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.077194973,0.014781393,3
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.079602301,0.01518424,3
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.08409598,0.016144877,3
B737-3_1CM004_TFAP_J14_A4A,5,0.502563191,0.074242735,0,0,1
B737-3_1CM004_TFAP_J14_A4B,5,0.502563191,0.074242735,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0.674006151,0.10126305,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.409833081,0.078657691,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.31932214,0.061286274,2
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.080083766,0.01537017,3
B737-3_1CM004_TFAP_J7_A2A,0,0.029959783,0.005948881,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.029959783,0.005948881,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.040229503,0.007851315,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.025700949,0.004852241,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.025700949,0.004852241,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.032126186,0.006409921,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.044976661,0.008822257,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.0010445,0.000197198,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.0010445,0.000197198,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.001305624,0.000260503,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.001827874,0.000358542,2
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.0010445,0.000197198,3
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.0010445,0.000197198,3
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.001305624,0.000260503,3
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.001827874,0.000358542,3
