X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,Longref,Latref,Rearth,rot
7.909629515,0.64254227,-0.60827962,7.912338184,-97.0629895,33.01075526,5.756,0.405727034,-0.38079398,5.75770322,-97.05847797,32.97486892,2.587411358,2.407555661,-2.396326997,2.59781422,-97.09845031,32.92223967,,,,
7.90658337,0.642708427,-0.608458969,7.909292787,-97.06299306,33.01070454,5.752,0.405982932,-0.381067199,5.753704366,-97.05848339,32.97480232,2.585357836,2.405936177,-2.394716421,2.595753704,-97.09841837,32.92220535,,,,
7.903436916,0.64287982,-0.608643988,7.906147105,-97.06299673,33.01065214,5.748,0.4062385,-0.381340089,5.74970551,-97.0584888,32.97473572,2.583410538,2.404402799,-2.393191491,2.593799783,-97.09838813,32.9221728,,,,
7.900195727,0.643056165,-0.608834368,7.90290671,-97.0630005,33.01059817,5.744,0.406493742,-0.381612653,5.745706653,-97.05849421,32.97466911,2.58155982,2.402947666,-2.391744388,2.59194278,-97.09835943,32.92214187,,,,
7.896865376,0.643237176,-0.609029801,7.899577174,-97.06300438,33.01054272,5.74,0.406748662,-0.381884895,5.741707795,-97.05849961,32.97460251,2.579792446,2.401559982,-2.390364371,2.590169412,-97.09833206,32.92211234,,,,
7.893451434,0.643422569,-0.609229978,7.896164067,-97.06300835,33.01048587,5.735999999,0.407003264,-0.382156818,5.737708934,-97.058505,32.97453591,2.57809518,2.40022895,-2.389040702,2.588466397,-97.09830581,32.92208397,,,,
7.889959474,0.64361206,-0.609434591,7.892672961,-97.0630124,33.01042773,5.731999998,0.407257551,-0.382428426,5.733710072,-97.05851039,32.97446931,2.576454785,2.398943772,-2.387762641,2.586820451,-97.09828046,32.92205656,,,,
7.88639507,0.643805363,-0.60964333,7.889109427,-97.06301654,33.01036837,5.727999997,0.407511526,-0.382699723,5.729711209,-97.05851577,32.9744027,2.574858024,2.397693651,-2.386519447,2.585218292,-97.09825581,32.92202987,,,,
7.882763794,0.644002195,-0.609855888,7.885479038,-97.06302076,33.01030791,5.723999996,0.407765193,-0.382970711,5.725712344,-97.05852114,32.9743361,2.573291663,2.39646779,-2.385300382,2.583646636,-97.09823163,32.9220037,,,,
7.879071218,0.644202271,-0.610071954,7.881787363,-97.06302504,33.01024642,5.719999995,0.408018555,-0.383241396,5.721713478,-97.05852651,32.9742695,2.571742464,2.395255393,-2.384094706,2.582092201,-97.09820772,32.92197781,,,,
7.875322916,0.644405306,-0.610291221,7.878039975,-97.06302939,33.01018401,5.715999994,0.408271617,-0.383511779,5.71771461,-97.05853187,32.9742029,2.570197192,2.394045661,-2.382891678,2.580541703,-97.09818386,32.92195198,,,,
7.87152446,0.644611015,-0.610513379,7.874242446,-97.0630338,33.01012076,5.711999993,0.408524382,-0.383781866,5.713715741,-97.05853723,32.97413629,2.56864261,2.392827799,-2.38168056,2.578981861,-97.09815984,32.921926,,,,
7.867681422,0.644819115,-0.610738121,7.870400345,-97.06303826,33.01005677,5.707999992,0.408776853,-0.384051658,5.709716871,-97.05854258,32.97406969,2.567065482,2.391591009,-2.380450612,2.577399392,-97.09813545,32.92189965,,,,
7.863799376,0.645029319,-0.610965137,7.866519246,-97.06304276,33.00999213,5.703999991,0.409029033,-0.38432116,5.705718,-97.05854792,32.97400309,2.565452571,2.390324494,-2.379191095,2.575781011,-97.09811047,32.92187269,,,,
7.859883893,0.645241345,-0.611194118,7.862604719,-97.0630473,33.00992693,5.69999999,0.409280927,-0.384590376,5.701719128,-97.05855326,32.97393648,2.563790643,2.389017457,-2.377891267,2.574113437,-97.09808469,32.92184492,,,,
7.855940548,0.645454907,-0.611424757,7.858662335,-97.06305187,33.00986126,5.69599999,0.409532538,-0.384859308,5.697720254,-97.0585586,32.97386988,2.56206646,2.3876591,-2.376540391,2.572383387,-97.0980579,32.9218161,,,,
7.851974912,0.64566972,-0.611656743,7.854697666,-97.06305647,33.00979523,5.691999989,0.40978387,-0.385127962,5.693721379,-97.05856392,32.97380328,2.560266785,2.386238628,-2.375127726,2.570577578,-97.09802988,32.92178603,,,,
7.847992557,0.6458855,-0.611889769,7.850716284,-97.0630611,33.00972892,5.687999988,0.410034925,-0.385396339,5.689722503,-97.05856925,32.97373668,2.558378384,2.384745242,-2.373642533,2.568682727,-97.09800043,32.92175447,,,,
7.843999058,0.646101963,-0.612123526,7.846723759,-97.06306573,33.00966242,5.683999987,0.410285708,-0.385664443,5.685723626,-97.05857456,32.97367007,2.55638802,2.383168145,-2.372074072,2.56668555,-97.09796932,32.9217212,,,,
7.84,0.646318823,-0.612357703,7.842725678,-97.06307038,33.00959583,5.68,0.410536221,-0.385932278,5.681724762,-97.05857987,32.97360347,2.554282455,2.381496541,-2.370411603,2.564572766,-97.09793635,32.92168602,,,,
7.836,0.646535843,-0.612592045,7.838726656,-97.06307502,33.00952923,5.676,0.410786471,-0.38619985,5.677725883,-97.05858518,32.97353687,2.552048456,2.379719633,-2.368644386,2.562331091,-97.09790131,32.92164868,,,,
7.832,0.646752967,-0.612826492,7.834727633,-97.06307967,33.00946262,5.672,0.411036466,-0.386467166,5.673727003,-97.05859048,32.97347026,2.549672792,2.37782663,-2.36676169,2.559947252,-97.09786397,32.92160898,,,,
7.828,0.646970188,-0.613061035,7.830728611,-97.06308432,33.00939602,5.668,0.411286216,-0.386734238,5.669728122,-97.05859578,32.97340366,2.547147333,2.375810885,-2.364756902,2.557413086,-97.09782421,32.92156677,,,,
7.824,0.647187497,-0.613295665,7.82672959,-97.06308898,33.00932941,5.664,0.411535732,-0.387001076,5.66572924,-97.05860107,32.97333706,2.544484448,2.373682419,-2.362639988,2.554741008,-97.09778223,32.92152226,,,,
7.82,0.647404885,-0.613530375,7.82273057,-97.06309363,33.00926281,5.66,0.411785024,-0.387267689,5.661730358,-97.05860636,32.97327045,2.541701619,2.371455408,-2.360425051,2.551948559,-97.0977383,32.92147575,,,,
7.815999999,0.647622344,-0.613765156,7.818731548,-97.06309829,33.0091962,5.655999999,0.412034102,-0.387534089,5.657731473,-97.05861164,32.97320385,2.538816329,2.369144031,-2.358126192,2.549053286,-97.09769271,32.92142753,,,,
7.811999998,0.647839865,-0.614,7.814732527,-97.06310295,33.0091296,5.651999998,0.412282976,-0.387800285,5.653732587,-97.05861692,32.97313725,2.535846059,2.366762466,-2.355757513,2.54607273,-97.09764573,32.92137789,,,,
7.807999997,0.648057441,-0.614234897,7.810733505,-97.06310761,33.00906299,5.647999997,0.412531658,-0.388066288,5.649733701,-97.0586222,32.97307065,2.532808292,2.364324887,-2.353333114,2.543024434,-97.09759765,32.92132712,,,,
7.803999996,0.648275061,-0.61446984,7.806734485,-97.06311226,33.00899639,5.643999996,0.412780156,-0.388332108,5.645734814,-97.05862747,32.97300404,2.52972051,2.361845474,-2.350867097,2.539925942,-97.09754874,32.92127551,,,,
7.799999995,0.648492719,-0.614704819,7.802735464,-97.06311692,33.00892978,5.639999995,0.413028483,-0.388597756,5.641735926,-97.05863274,32.97293744,2.526600195,2.359338404,-2.348373565,2.536794799,-97.09749929,32.92122336,,,,
7.795999994,0.648710405,-0.614939828,7.798736443,-97.06312159,33.00886317,5.635999994,0.413276646,-0.388863242,5.637737037,-97.058638,32.97287084,2.52346483,2.356817854,-2.345866617,2.533648546,-97.09744957,32.92117096,,,,
7.791999993,0.648928112,-0.615174856,7.794737423,-97.06312625,33.00879657,5.631999993,0.413524658,-0.389128575,5.633738148,-97.05864326,32.97280423,2.520331897,2.354298001,-2.343360357,2.530504729,-97.09739987,32.9211186,,,,
7.787999992,0.64914583,-0.615409896,7.790738402,-97.06313091,33.00872996,5.627999992,0.413772529,-0.389393767,5.629739258,-97.05864852,32.97273763,2.517218878,2.351793023,-2.340868885,2.52738089,-97.09735046,32.92106657,,,,
7.783999991,0.64936355,-0.615644939,7.786739382,-97.06313557,33.00866336,5.623999991,0.414020268,-0.389658828,5.625740368,-97.05865378,32.97267103,2.514143255,2.349317097,-2.338406303,2.524294573,-97.09730162,32.92101517,,,,
7.77999999,0.649581266,-0.615879976,7.782740361,-97.06314023,33.00859675,5.61999999,0.414267886,-0.389923768,5.621741477,-97.05865903,32.97260442,2.51112251,2.346884401,-2.335986713,2.521263321,-97.09725363,32.92096468,,,,
7.77599999,0.649798968,-0.616115,7.77874134,-97.06314489,33.00853015,5.61599999,0.414515393,-0.390188597,5.617742585,-97.05866429,32.97253782,2.508174127,2.344509111,-2.333624215,2.518304677,-97.09720678,32.9209154,,,,
7.771999989,0.650016647,-0.616350001,7.77474232,-97.06314955,33.00846354,5.611999989,0.4147628,-0.390453325,5.613743693,-97.05866954,32.97247122,2.505315586,2.342205406,-2.331332911,2.515436186,-97.09716134,32.92086763,,,,
7.767999988,0.650234296,-0.616584972,7.770743299,-97.06315421,33.00839694,5.607999988,0.415010117,-0.390717964,5.609744801,-97.05867479,32.97240461,2.502564371,2.339987462,-2.329126904,2.51267539,-97.09711759,32.92082164,,,,
7.763999987,0.650451905,-0.616819903,7.766744278,-97.06315887,33.00833033,5.603999987,0.415257354,-0.390982523,5.605745908,-97.05868003,32.97233801,2.499937963,2.337869457,-2.327020294,2.510039834,-97.09707581,32.92077775,,,,
7.76,0.650669465,-0.617054785,7.762745271,-97.06316353,33.00826373,5.6,0.41550452,-0.391247011,5.60174703,-97.05868528,32.97227141,2.497453844,2.335865568,-2.325027182,2.50754706,-97.09703628,32.92073623,,,,
7.756,0.650886975,-0.617289617,7.758746251,-97.06316819,33.00819712,5.596,0.415751631,-0.391511443,5.597748137,-97.05869052,32.9722048,2.495129498,2.333989973,-2.323161672,2.505214612,-97.09699929,32.92069738,,,,
7.752,0.651104446,-0.61752441,7.75474723,-97.06317284,33.00813052,5.592,0.415998705,-0.391775839,5.593749245,-97.05869577,32.9721382,2.492982413,2.332256855,-2.321437868,2.503060041,-97.0969651,32.9206615,,,,
7.748,0.651321898,-0.617759184,7.750748209,-97.0631775,33.00806391,5.588,0.416245764,-0.39204022,5.589750352,-97.05870101,32.9720716,2.491023941,2.330675412,-2.319864922,2.501094739,-97.0969339,32.92062876,,,,
7.744,0.651539347,-0.617993954,7.746749188,-97.06318216,33.00799731,5.584,0.416492832,-0.392304609,5.58575146,-97.05870625,32.97200499,2.489240995,2.329234994,-2.31843224,2.499305571,-97.09690549,32.92059896,,,,
7.74,0.651756811,-0.618228741,7.742750168,-97.06318681,33.0079307,5.58,0.41673993,-0.392569029,5.581752568,-97.0587115,32.97193839,2.487614364,2.327919978,-2.317124282,2.49767326,-97.09687955,32.92057178,,,,
7.735999999,0.65197431,-0.618463562,7.738751147,-97.06319147,33.00786409,5.575999999,0.416987082,-0.392833503,5.577753675,-97.05871674,32.97187179,2.486124839,2.326714743,-2.315925509,2.496178528,-97.09685578,32.92054688,,,,
7.731999998,0.652191861,-0.618698435,7.734752125,-97.06319613,33.00779749,5.571999998,0.417234309,-0.393098052,5.573754782,-97.05872199,32.97180519,2.484753207,2.325603664,-2.314820381,2.494802098,-97.09683386,32.92052396,,,,
7.727999997,0.652409481,-0.618933377,7.730753104,-97.06320079,33.00773088,5.567999997,0.417481635,-0.393362699,5.56975589,-97.05872724,32.97173858,2.48348026,2.324571119,-2.313793359,2.49352469,-97.09681349,32.92050268,,,,
7.723999996,0.65262719,-0.619168408,7.726754084,-97.06320545,33.00766428,5.563999996,0.41772908,-0.393627466,5.565756998,-97.05873249,32.97167198,2.482286786,2.323601486,-2.312828904,2.492327028,-97.09679436,32.92048273,,,,
7.719999995,0.652845004,-0.619403544,7.722755064,-97.06321011,33.00759767,5.559999995,0.417976669,-0.393892376,5.561758107,-97.05873774,32.97160538,2.481153575,2.322679141,-2.311911475,2.491189834,-97.09677617,32.92046379,,,,
7.715999994,0.653062943,-0.619638804,7.718756044,-97.06321478,33.00753107,5.555999994,0.418224423,-0.394157452,5.557759216,-97.058743,32.97153877,2.480061418,2.321788462,-2.311025534,2.490093828,-97.0967586,32.92044554,,,,
7.711999993,0.653281023,-0.619874207,7.714757025,-97.06321944,33.00746446,5.551999993,0.418472365,-0.394422716,5.553760327,-97.05874826,32.97147217,2.478991102,2.320913825,-2.310155542,2.489019735,-97.09674135,32.92042765,,,,
7.707999992,0.653499263,-0.620109769,7.710758007,-97.06322412,33.00739786,5.547999992,0.418720517,-0.394688189,5.549761438,-97.05875352,32.97140557,2.477923418,2.320039609,-2.309285958,2.487948275,-97.0967241,32.9204098,,,,
7.703999991,0.653717682,-0.620345509,7.70675899,-97.06322879,33.00733125,5.543999991,0.418968902,-0.394953896,5.54576255,-97.05875879,32.97133896,2.476839156,2.31915019,-2.308401243,2.486860171,-97.09670655,32.92039168,,,,
7.69999999,0.653936296,-0.620581446,7.702759973,-97.06323347,33.00726465,5.53999999,0.419217542,-0.395219858,5.541763664,-97.05876407,32.97127236,2.475719105,2.318229946,-2.307485858,2.485736145,-97.0966884,32.92037296,,,,
7.69599999,0.654155125,-0.620817596,7.698760957,-97.06323815,33.00719804,5.53599999,0.41946646,-0.395486097,5.537764778,-97.05876935,32.97120576,2.474544054,2.317263253,-2.306524264,2.484556918,-97.09666933,32.92035332,,,,
7.691999989,0.654374185,-0.621053979,7.694761943,-97.06324284,33.00713144,5.531999989,0.419715678,-0.395752637,5.533765894,-97.05877463,32.97113915,2.473294794,2.316234489,-2.30550092,2.483303214,-97.09664904,32.92033244,,,,
7.687999988,0.654593496,-0.621290611,7.690762929,-97.06324753,33.00706483,5.527999988,0.419965218,-0.396019499,5.529767012,-97.05877993,32.97107255,2.471952113,2.315128031,-2.304400288,2.481955753,-97.09662721,32.92030999,,,,
7.683999987,0.654813075,-0.621527512,7.686763917,-97.06325223,33.00699823,5.523999987,0.420215104,-0.396286706,5.525768131,-97.05878523,32.97100595,2.470496801,2.313928256,-2.303206827,2.480495259,-97.09660354,32.92028567,,,,
7.68,0.655032939,-0.621764698,7.68276492,-97.06325694,33.00693162,5.52,0.420465356,-0.39655428,5.521769265,-97.05879053,32.97093935,2.468909648,2.312619542,-2.301904999,2.478902453,-97.09657772,32.92025914,,,,
7.676,0.655253104,-0.622002185,7.678765911,-97.06326165,33.00686502,5.516,0.420716,-0.396822246,5.517770388,-97.05879585,32.97087274,2.467171444,2.311186266,-2.300479264,2.477158057,-97.09654945,32.92023009,,,,
7.672,0.655473569,-0.622239972,7.674766903,-97.06326636,33.00679841,5.512,0.420967068,-0.397090635,5.513771513,-97.05880117,32.97080614,2.465262984,2.30961281,-2.298914089,2.475242801,-97.0965184,32.92019819,,,,
7.668,0.65569433,-0.622478055,7.670767896,-97.06327108,33.00673181,5.508,0.421218591,-0.39735948,5.50977264,-97.0588065,32.97073954,2.463171065,2.307888449,-2.297198804,2.473143433,-97.09648439,32.92016322,,,,
7.664,0.655915382,-0.622716429,7.666768891,-97.06327581,33.0066652,5.504,0.421470603,-0.397628813,5.505773769,-97.05881184,32.97067293,2.460906575,2.306022105,-2.295342285,2.470870881,-97.09644757,32.92012537,,,,
7.66,0.656136722,-0.622955091,7.662769888,-97.06328055,33.0065986,5.5,0.421723136,-0.397898668,5.5017749,-97.05881719,32.97060633,2.458486415,2.304027602,-2.293358283,2.468442106,-97.09640822,32.92008492,,,,
7.655999999,0.656358344,-0.623194035,7.658770884,-97.06328528,33.00653199,5.495999999,0.421976224,-0.398169078,5.497776033,-97.05882256,32.97053973,2.455927489,2.301918765,-2.291260549,2.465874071,-97.09636662,32.92004215,,,,
7.651999998,0.656580245,-0.623433258,7.654771882,-97.06329003,33.00646539,5.491999998,0.422229899,-0.398440074,5.493777168,-97.05882793,32.97047313,2.453246696,2.299709419,-2.289062834,2.463183735,-97.09632303,32.91999734,,,,
7.647999997,0.656802421,-0.623672755,7.650772881,-97.06329478,33.00639878,5.487999997,0.422484194,-0.398711691,5.489778306,-97.05883332,32.97040652,2.450460939,2.297413387,-2.286778888,2.460388059,-97.09627774,32.91995078,,,,
7.643999996,0.657024866,-0.623912523,7.646773881,-97.06329953,33.00633218,5.483999996,0.422739142,-0.398983961,5.485779447,-97.05883872,32.97033992,2.447587119,2.295044495,-2.284422465,2.457504006,-97.096231,32.91990274,,,,
7.639999995,0.657247578,-0.624152556,7.642774882,-97.06330429,33.00626557,5.479999995,0.422994777,-0.399256917,5.481780591,-97.05884413,32.97027332,2.444642137,2.292616567,-2.282007315,2.454548537,-97.09618311,32.91985352,,,,
7.635999994,0.657470551,-0.624392852,7.638775884,-97.06330906,33.00619897,5.475999994,0.42325113,-0.399530593,5.477781737,-97.05884956,32.97020671,2.441642897,2.290143428,-2.279547189,2.451538613,-97.09613432,32.91980338,,,,
7.631999993,0.657693782,-0.624633404,7.634776887,-97.06331383,33.00613236,5.471999993,0.423508236,-0.399805019,5.473782887,-97.058855,32.97014011,2.438606298,2.287638903,-2.277055838,2.448491196,-97.09608491,32.91975263,,,,
7.627999992,0.657917266,-0.62487421,7.630777892,-97.06331861,33.00606576,5.467999992,0.423766126,-0.400080231,5.469784041,-97.05886046,32.97007351,2.435549243,2.285116815,-2.274547014,2.445423247,-97.09603515,32.91970153,,,,
7.623999991,0.658140999,-0.625115265,7.626778897,-97.06332339,33.00599915,5.463999991,0.424024833,-0.40035626,5.465785198,-97.05886593,32.97000691,2.432488634,2.282590991,-2.272034469,2.442351727,-97.09598532,32.91965037,,,,
7.61999999,0.658364976,-0.625356564,7.622779904,-97.06332817,33.00593255,5.45999999,0.424284392,-0.40063314,5.461786359,-97.05887142,32.9699403,2.429441372,2.280075253,-2.269531953,2.439293598,-97.09593569,32.91959944,,,,
7.61599999,0.658589194,-0.625598104,7.618780912,-97.06333296,33.00586594,5.45599999,0.424544833,-0.400910903,5.457787523,-97.05887693,32.9698737,2.426424358,2.277583427,-2.267053217,2.43626582,-97.09588653,32.91954901,,,,
7.611999989,0.658813648,-0.62583988,7.61478192,-97.06333776,33.00579934,5.451999989,0.424806191,-0.401189583,5.453788692,-97.05888246,32.9698071,2.423454495,2.275129338,-2.264612013,2.433285356,-97.09583812,32.91949937,,,,
7.607999988,0.659038334,-0.626081888,7.61078293,-97.06334256,33.00573273,5.447999988,0.425068499,-0.401469212,5.449789864,-97.05888801,32.9697405,2.420548684,2.27272681,-2.262222093,2.430369167,-97.09579072,32.9194508,,,,
7.603999987,0.659263248,-0.626324124,7.606783941,-97.06334736,33.00566613,5.443999987,0.425331788,-0.401749823,5.445791041,-97.05889357,32.9696739,2.417723826,2.270389667,-2.259897206,2.427534214,-97.09574462,32.91940358,,,,
7.6,0.659488384,-0.626566582,7.602784967,-97.06335217,33.00559952,5.44,0.425596092,-0.402031448,5.441792237,-97.05889916,32.96960729,2.414996824,2.268131735,-2.257651106,2.424797458,-97.09570007,32.919358,,,,
7.596,0.659713738,-0.626809258,7.59878598,-97.06335698,33.00553292,5.436,0.425861435,-0.402314113,5.437793423,-97.05890476,32.96954069,2.412384579,2.265966838,-2.255497542,2.422175861,-97.09565736,32.91931434,,,,
7.592,0.659939293,-0.627052135,7.594786994,-97.0633618,33.00546631,5.432,0.426127806,-0.402597806,5.433794615,-97.05891039,32.96947409,2.409904,2.263908807,-2.253450274,2.419686392,-97.09561676,32.91927287,,,,
7.588,0.660165031,-0.627295194,7.590788009,-97.06336662,33.00539971,5.428,0.426395185,-0.402882505,5.42979581,-97.05891603,32.96940749,2.407567022,2.261967419,-2.251519026,2.417341027,-97.09557846,32.91923381,,,,
7.584,0.660390933,-0.627538419,7.586789025,-97.06337144,33.0053331,5.424,0.42666355,-0.403168192,5.42579701,-97.0589217,32.96934089,2.405365792,2.260136339,-2.249697497,2.415131888,-97.09554233,32.91919702,,,,
7.58,0.660616982,-0.627781789,7.582790042,-97.06337627,33.0052665,5.42,0.426932882,-0.403454846,5.421798214,-97.05892738,32.96927429,2.403287502,2.25840519,-2.247975365,2.41304612,-97.09550818,32.91916228,,,,
7.575999999,0.660843159,-0.628025288,7.578791058,-97.0633811,33.00519989,5.415999999,0.427203161,-0.403742446,5.417799421,-97.05893309,32.96920768,2.401319341,2.256763595,-2.24634231,2.411070868,-97.09547579,32.91912938,,,,
7.571999998,0.661069445,-0.628268896,7.574792075,-97.06338593,33.00513329,5.411999998,0.427474365,-0.404030972,5.413800632,-97.05893881,32.96914108,2.399448499,2.255201178,-2.24478801,2.409193276,-97.09544497,32.91909811,,,,
7.567999997,0.661295823,-0.628512596,7.570793092,-97.06339076,33.00506668,5.407999997,0.427746475,-0.404320403,5.409801847,-97.05894455,32.96907448,2.397662164,2.253707561,-2.243302144,2.407400489,-97.0954155,32.91906825,,,,
7.563999996,0.661522275,-0.628756369,7.566794109,-97.0633956,33.00500008,5.403999996,0.42801947,-0.40461072,5.405803066,-97.05895031,32.96900788,2.395947527,2.252272369,-2.241874391,2.405679652,-97.09538718,32.91903958,,,,
7.559999995,0.661748781,-0.629000198,7.562795127,-97.06340043,33.00493347,5.399999995,0.428293331,-0.404901902,5.401804289,-97.05895608,32.96894128,2.394291777,2.250885225,-2.240494431,2.40401791,-97.09535982,32.91901191,,,,
7.555999994,0.661975325,-0.629244063,7.558796144,-97.06340527,33.00486687,5.395999994,0.428568036,-0.405193928,5.397805515,-97.05896187,32.96887468,2.392682104,2.249535752,-2.239151943,2.402402408,-97.09533319,32.918985,,,,
7.551999993,0.662201887,-0.629487948,7.554797162,-97.06341011,33.00480026,5.391999993,0.428843565,-0.405486779,5.393806745,-97.05896768,32.96880808,2.391105698,2.248213575,-2.237836605,2.40082029,-97.09530711,32.91895865,,,,
7.547999992,0.66242845,-0.629731832,7.55079818,-97.06341494,33.00473366,5.387999992,0.429119899,-0.405780434,5.389807978,-97.05897351,32.96874148,2.389549747,2.246908315,-2.236538096,2.399258701,-97.09528135,32.91893264,,,,
7.543999991,0.662654995,-0.629975699,7.546799198,-97.06341978,33.00466706,5.383999991,0.429397016,-0.406074872,5.385809215,-97.05897935,32.96867487,2.388001443,2.245609597,-2.235246097,2.397704787,-97.09525573,32.91890676,,,,
7.53999999,0.662881504,-0.63021953,7.542800215,-97.06342461,33.00460045,5.37999999,0.429674896,-0.406370074,5.381810455,-97.0589852,32.96860827,2.386447974,2.244307045,-2.233950284,2.396145691,-97.09523003,32.91888079,,,,
7.53599999,0.663107959,-0.630463307,7.538801233,-97.06342945,33.00453385,5.37599999,0.429953519,-0.406666019,5.377811699,-97.05899107,32.96854167,2.38487653,2.242990281,-2.232640338,2.394568559,-97.09520405,32.91885452,,,,
7.531999989,0.663334341,-0.630707011,7.53480225,-97.06343428,33.00446724,5.371999989,0.430232865,-0.406962686,5.373812945,-97.05899695,32.96847507,2.383274301,2.241648928,-2.231305938,2.392960535,-97.09517759,32.91882774,,,,
7.527999988,0.663560633,-0.630950625,7.530803266,-97.06343911,33.00440064,5.367999988,0.430512914,-0.407260056,5.369814194,-97.05900285,32.96840847,2.381628476,2.240272612,-2.229936762,2.391308765,-97.09515044,32.91880023,,,,
7.523999987,0.663786816,-0.63119413,7.526804282,-97.06344394,33.00433403,5.363999987,0.430793644,-0.407558108,5.365815447,-97.05900876,32.96834187,2.379926245,2.238850954,-2.22852249,2.389600392,-97.09512239,32.91877178,,,,
7.52,0.664012871,-0.631437506,7.522805312,-97.06344877,33.00426743,5.36,0.431075035,-0.40785682,5.361816716,-97.05901469,32.96827527,2.378154797,2.237373578,-2.2270528,2.387822563,-97.09509324,32.91874217,,,,
7.516,0.664238781,-0.631680738,7.518806328,-97.06345359,33.00420082,5.356,0.431357056,-0.408156162,5.357817975,-97.05902062,32.96820867,2.376301322,2.235830108,-2.225517372,2.38596242,-97.09506279,32.91871119,,,,
7.512,0.664464523,-0.631923802,7.514807343,-97.06345841,33.00413422,5.352,0.431639621,-0.408456049,5.353819237,-97.05902657,32.96814207,2.374353017,2.234210173,-2.22390589,2.384007118,-97.09503083,32.91867862,,,,
7.508,0.664690076,-0.632166677,7.510808357,-97.06346323,33.00406761,5.348,0.431922635,-0.408756384,5.349820499,-97.05903253,32.96807547,2.372300666,2.23250628,-2.222210902,2.381947406,-97.09499722,32.91864431,,,,
7.504,0.664915417,-0.63240934,7.506809371,-97.06346804,33.00400101,5.344,0.432206,-0.409057071,5.345821764,-97.05903849,32.96800887,2.370149503,2.230722533,-2.220436488,2.379788538,-97.09496203,32.91860836,,,,
7.5,0.665140525,-0.63265177,7.502810384,-97.06347285,33.0039344,5.34,0.432489621,-0.409358013,5.341823031,-97.05904446,32.96794227,2.367908365,2.228865924,-2.218589603,2.37753938,-97.0949254,32.9185709,,,,
7.495999999,0.665365378,-0.632893944,7.498811394,-97.06347765,33.0038678,5.335999999,0.4327734,-0.409659113,5.337824296,-97.05905043,32.96787567,2.365586087,2.226943446,-2.216677201,2.375208797,-97.09488747,32.91853208,,,,
7.491999998,0.665589952,-0.633135841,7.494812403,-97.06348245,33.00380119,5.331999998,0.433057241,-0.409960276,5.333825562,-97.0590564,32.96780907,2.363191505,2.224962093,-2.214706238,2.372805657,-97.09484838,32.91849205,,,,
7.487999997,0.665814228,-0.633377438,7.490813411,-97.06348724,33.00373459,5.327999997,0.433341048,-0.410261403,5.329826828,-97.05906237,32.96774246,2.360733456,2.222928856,-2.212683666,2.370338824,-97.09480827,32.91845097,,,,
7.483999996,0.666038181,-0.633618714,7.486814418,-97.06349203,33.00366798,5.323999996,0.433624723,-0.4105624,5.325828093,-97.05906834,32.96767586,2.358220774,2.22085073,-2.210616441,2.367817166,-97.09476727,32.91840897,,,,
7.479999995,0.666261791,-0.633859645,7.482815423,-97.06349681,33.00360138,5.319999995,0.433908171,-0.410863169,5.321829357,-97.05907431,32.96760926,2.355662297,2.218734706,-2.208511518,2.365249549,-97.09472553,32.9183662,,,,
7.475999994,0.666485035,-0.634100211,7.478816426,-97.06350158,33.00353477,5.315999994,0.434191294,-0.411163614,5.31783062,-97.05908027,32.96754266,2.35306686,2.216587778,-2.206375851,2.362644838,-97.09468317,32.91832282,,,,
7.471999993,0.666707891,-0.634340389,7.474817428,-97.06350634,33.00346817,5.311999993,0.434473997,-0.411463638,5.313831881,-97.05908622,32.96747606,2.3504433,2.214416939,-2.204216396,2.3600119,-97.09464035,32.91827897,,,,
7.467999992,0.666930338,-0.634580158,7.470818428,-97.0635111,33.00340156,5.307999992,0.434756182,-0.411763145,5.30983314,-97.05909216,32.96740946,2.347800452,2.212229182,-2.202040105,2.357359602,-97.09459719,32.91823479,,,,
7.463999991,0.667152352,-0.634819494,7.466819426,-97.06351584,33.00333496,5.303999991,0.435037753,-0.412062037,5.305834396,-97.05909808,32.96734286,2.345147153,2.2100315,-2.199853935,2.35469681,-97.09455383,32.91819044,,,,
7.45999999,0.667373913,-0.635058377,7.462820422,-97.06352058,33.00326835,5.29999999,0.435318614,-0.412360219,5.301835649,-97.059104,32.96727626,2.342492238,2.207830885,-2.197664839,2.352032389,-97.09451041,32.91814607,,,,
7.45599999,0.667594997,-0.635296783,7.458821416,-97.06352531,33.00320175,5.29599999,0.435598668,-0.412657594,5.297836898,-97.0591099,32.96720966,2.339844544,2.20563433,-2.195479772,2.349375206,-97.09446708,32.91810181,,,,
7.451999989,0.667815584,-0.635534692,7.454822408,-97.06353003,33.00313514,5.291999989,0.435877818,-0.412954066,5.293838144,-97.05911577,32.96714306,2.337212906,2.203448829,-2.193305689,2.346734127,-97.09442396,32.91805782,,,,
7.447999988,0.668035651,-0.63577208,7.450823398,-97.06353473,33.00306854,5.287999988,0.436155968,-0.413249537,5.289839385,-97.05912163,32.96707646,2.33460616,2.201281374,-2.191149544,2.344118019,-97.0943812,32.91801425,,,,
7.443999987,0.668255175,-0.636008927,7.446824385,-97.06353943,33.00300193,5.283999987,0.436433021,-0.413543912,5.285840621,-97.05912747,32.96700986,2.332033143,2.199138959,-2.189018293,2.341535747,-97.09433894,32.91797124,,,,
