ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B727-2_1PW009_FDX_J1_A1,1,0.017495339,0.004030258,0,0,1
B727-2_1PW009_FDX_J3_A1B,1,0,0,0.000828968,0.00016212,1
B727-2_1PW009_FDX_J1_A1,1,0,0,0.001450694,0.000279881,1
B727-2_1PW009_FDX_J2_A1A,1,0,0,0.001865178,0.000360371,1
B727-2_1PW009_FDX_J3_A1B,1,0,0,0.008911936,0.001742903,2
B727-2_1PW009_FDX_J1_A1,1,0,0,0.015595889,0.003008905,2
B727-2_1PW009_FDX_J2_A1A,1,0,0,0.020051857,0.003874212,2
B727-2_1PW009_FDX_J3_A1B,1,0,0,0.001036286,0.000202667,3
B727-2_1PW009_FDX_J1_A1,1,0,0,0.001813501,0.000349877,3
B727-2_1PW009_FDX_J2_A1A,1,0,0,0.002331643,0.000450495,3
B727-2_1PW009_FDX_J4A_A5A,3,0.014396326,0.003268381,0,0,1
B727-2_1PW009_FDX_J5_A5B,3,0.014396326,0.003268381,0,0,1
B727-2_1PW009_FDX_J4_A5,3,0.01918571,0.004331167,0,0,1
B727-2_1PW009_FDX_J4_A5,3,0,0,0.000569619,1.09E-04,1
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.000587383,1.12E-04,1
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.000620542,1.19E-04,1
B727-2_1PW009_FDX_J4_A5,3,0,0,0.006123773,0.001172588,2
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.006314743,0.001204545,2
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.006671222,0.001280752,2
B727-2_1PW009_FDX_J4_A5,3,0,0,0.000712076,0.000136349,3
B727-2_1PW009_FDX_J4A_A5A,3,0,0,0.000734283,0.000140066,3
B727-2_1PW009_FDX_J5_A5B,3,0,0,0.000775733,0.000148927,3
B727-2_1PW009_FDX_J14_A4A,5,0.004211841,0.00094114,0,0,1
B727-2_1PW009_FDX_J14_A4B,5,0.004211841,0.00094114,0,0,1
B727-2_1PW009_FDX_J14_A4,5,0.005648657,0.001283664,0,0,1
B727-2_1PW009_FDX_J14_A4,5,0,0,0.000590936,1.13E-04,1
B727-2_1PW009_FDX_J14_A4,5,0,0,0.006352938,0.001219295,2
B727-2_1PW009_FDX_J14_A4,5,0,0,0.000738724,0.00014178,3
B737-3_1CM004_TFAP_J7_A2A,0,0.665464876,0.101525884,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.665464876,0.101525884,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.893575258,0.133993552,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.301705266,0.056960804,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.301705266,0.056960804,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.377131582,0.075246515,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.527984216,0.103565097,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.23507417,0.044381106,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.23507417,0.044381106,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.293842712,0.05862845,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.411379797,0.080692921,2
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.058954962,0.011130472,3
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.058954962,0.011130472,3
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.073693704,0.014703607,3
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.103171185,0.020237222,3
B737-3_1CM004_TFAP_J16_A6A,2,0.512819582,0.075757893,0,0,1
B737-3_1CM004_TFAP_J17_A6B,2,0.512819582,0.075757893,0,0,1
B737-3_1CM004_TFAP_J15_A6,2,0.687761379,0.103329643,0,0,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.250582984,0.047737037,1
