X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
5.68,-6,53.158,53.107,52.895,52.729,52.437,52.189,51.81,51.537,51.441,34.104
5.76,-6,53.199,53.147,52.939,52.77,52.463,52.211,51.838,51.559,51.451,34.004
5.84,-6,53.241,53.187,52.984,52.812,52.49,52.235,51.866,51.583,51.462,33.903
5.92,-6,53.282,53.228,53.029,52.854,52.523,52.259,51.895,51.608,51.478,33.803
6,-6,53.323,53.268,53.074,52.897,52.567,52.283,51.925,51.635,51.502,33.703
-6,-5.92,45.107,45.212,45.309,45.495,45.726,45.92,46.16,46.414,46.585,44.607
-5.92,-5.92,45.201,45.305,45.401,45.586,45.816,46.009,46.248,46.502,46.672,44.571
-5.84,-5.92,45.295,45.399,45.494,45.677,45.907,46.099,46.337,46.589,46.759,44.533
-5.76,-5.92,45.388,45.492,45.586,45.769,45.997,46.188,46.425,46.677,46.846,44.496
-5.68,-5.92,45.483,45.585,45.679,45.86,46.088,46.278,46.514,46.765,46.933,44.457
-5.6,-5.92,45.577,45.679,45.772,45.952,46.178,46.367,46.602,46.852,47.02,44.418
-5.52,-5.92,45.671,45.773,45.865,46.044,46.269,46.457,46.691,46.94,47.108,44.377
-5.44,-5.92,45.766,45.867,45.958,46.136,46.36,46.547,46.78,47.028,47.195,44.337
-5.36,-5.92,45.86,45.961,46.051,46.228,46.451,46.637,46.868,47.115,47.282,44.295
-5.28,-5.92,45.955,46.055,46.145,46.32,46.542,46.727,46.957,47.203,47.369,44.253
-5.2,-5.92,46.05,46.149,46.238,46.413,46.632,46.817,47.046,47.291,47.456,44.211
-5.12,-5.92,46.145,46.244,46.332,46.505,46.723,46.907,47.135,47.379,47.543,44.168
-5.04,-5.92,46.24,46.338,46.425,46.597,46.815,46.996,47.223,47.466,47.63,44.125
-4.96,-5.92,46.336,46.433,46.519,46.69,46.905,47.086,47.312,47.554,47.717,44.081
-4.88,-5.92,46.431,46.527,46.613,46.782,46.996,47.176,47.401,47.641,47.804,44.037
-4.8,-5.92,46.526,46.622,46.706,46.874,47.087,47.266,47.489,47.729,47.891,43.992
-4.72,-5.92,46.622,46.716,46.8,46.967,47.178,47.356,47.578,47.816,47.977,43.947
-4.64,-5.92,46.717,46.811,46.894,47.059,47.269,47.445,47.666,47.903,48.064,43.902
-4.56,-5.92,46.812,46.905,46.987,47.151,47.36,47.535,47.754,47.99,48.15,43.857
-4.48,-5.92,46.908,47,47.081,47.243,47.45,47.624,47.842,48.077,48.236,43.812
-4.4,-5.92,47.003,47.094,47.174,47.335,47.541,47.713,47.93,48.163,48.321,43.766
-4.32,-5.92,47.098,47.189,47.268,47.427,47.631,47.802,48.017,48.249,48.407,43.721
-4.24,-5.92,47.193,47.283,47.361,47.519,47.721,47.891,48.105,48.335,48.492,43.675
-4.16,-5.92,47.288,47.377,47.454,47.61,47.811,47.979,48.192,48.421,48.577,43.63
-4.08,-5.92,47.383,47.471,47.547,47.702,47.901,48.068,48.278,48.506,48.662,43.584
-4,-5.92,47.478,47.565,47.64,47.793,47.99,48.156,48.365,48.592,48.746,43.539
-3.92,-5.92,47.572,47.659,47.732,47.884,48.079,48.243,48.451,48.676,48.83,43.494
-3.84,-5.92,47.667,47.753,47.825,47.975,48.168,48.331,48.537,48.76,48.913,43.449
-3.76,-5.92,47.761,47.846,47.917,48.065,48.257,48.418,48.622,48.844,48.996,43.404
-3.68,-5.92,47.855,47.939,48.009,48.155,48.345,48.504,48.707,48.928,49.078,43.359
-3.6,-5.92,47.949,48.032,48.1,48.245,48.433,48.591,48.792,49.011,49.16,43.315
-3.52,-5.92,48.042,48.124,48.191,48.334,48.52,48.677,48.876,49.093,49.242,43.271
-3.44,-5.92,48.135,48.216,48.282,48.423,48.608,48.762,48.959,49.175,49.323,43.227
-3.36,-5.92,48.228,48.308,48.373,48.512,48.694,48.847,49.042,49.256,49.403,43.184
-3.28,-5.92,48.321,48.4,48.463,48.6,48.78,48.931,49.125,49.337,49.483,43.14
-3.2,-5.92,48.413,48.491,48.553,48.688,48.866,49.015,49.207,49.417,49.562,43.098
-3.12,-5.92,48.504,48.581,48.642,48.775,48.951,49.099,49.288,49.497,49.64,43.055
-3.04,-5.92,48.596,48.672,48.731,48.862,49.036,49.181,49.369,49.576,49.718,43.013
-2.96,-5.92,48.686,48.761,48.819,48.948,49.12,49.264,49.449,49.654,49.795,42.971
-2.88,-5.92,48.777,48.851,48.907,49.034,49.203,49.345,49.529,49.731,49.871,42.932
-2.8,-5.92,48.867,48.939,48.994,49.119,49.286,49.426,49.607,49.808,49.947,42.894
-2.72,-5.92,48.956,49.027,49.081,49.204,49.368,49.506,49.685,49.884,50.021,42.856
-2.64,-5.92,49.045,49.115,49.167,49.288,49.45,49.586,49.763,49.959,50.095,42.816
-2.56,-5.92,49.133,49.202,49.252,49.371,49.531,49.665,49.839,50.034,50.168,42.775
-2.48,-5.92,49.22,49.289,49.337,49.454,49.611,49.743,49.915,50.107,50.24,42.732
-2.4,-5.92,49.307,49.374,49.421,49.535,49.69,49.82,49.99,50.179,50.312,42.688
-2.32,-5.92,49.393,49.459,49.505,49.617,49.769,49.896,50.063,50.251,50.382,42.643
-2.24,-5.92,49.479,49.544,49.587,49.697,49.846,49.972,50.137,50.322,50.451,42.596
-2.16,-5.92,49.564,49.627,49.669,49.777,49.923,50.046,50.209,50.392,50.519,42.548
