X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-2.32,-5.92,49.238,49.307,49.359,49.477,49.633,49.765,49.941,50.139,50.276,42.212
-2.24,-5.92,49.322,49.389,49.44,49.555,49.709,49.839,50.013,50.208,50.344,42.175
-2.16,-5.92,49.405,49.471,49.52,49.633,49.784,49.912,50.083,50.276,50.41,42.138
-2.08,-5.92,49.487,49.551,49.599,49.71,49.859,49.984,50.153,50.343,50.476,42.101
-2,-5.92,49.568,49.631,49.677,49.786,49.932,50.055,50.222,50.409,50.541,42.062
-1.92,-5.92,49.648,49.711,49.755,49.861,50.004,50.126,50.289,50.474,50.604,42.024
-1.84,-5.92,49.727,49.789,49.831,49.935,50.076,50.195,50.356,50.538,50.667,41.984
-1.76,-5.92,49.806,49.866,49.907,50.008,50.146,50.263,50.421,50.601,50.728,41.955
-1.68,-5.92,49.883,49.942,49.982,50.08,50.216,50.33,50.485,50.663,50.788,41.926
-1.6,-5.92,49.96,50.018,50.055,50.152,50.284,50.396,50.548,50.723,50.847,41.896
-1.52,-5.92,50.036,50.092,50.128,50.222,50.351,50.461,50.61,50.783,50.904,41.865
-1.44,-5.92,50.11,50.166,50.199,50.291,50.417,50.524,50.671,50.841,50.961,41.826
-1.36,-5.92,50.184,50.238,50.27,50.359,50.483,50.587,50.731,50.898,51.016,41.781
-1.28,-5.92,50.256,50.309,50.339,50.426,50.547,50.648,50.79,50.953,51.07,41.734
-1.2,-5.92,50.327,50.379,50.407,50.491,50.609,50.709,50.847,51.008,51.122,41.686
-1.12,-5.92,50.397,50.448,50.475,50.556,50.671,50.768,50.903,51.061,51.174,41.637
-1.04,-5.92,50.466,50.516,50.54,50.62,50.731,50.826,50.958,51.113,51.224,41.587
-0.96,-5.92,50.534,50.583,50.605,50.682,50.791,50.883,51.012,51.163,51.273,41.535
-0.88,-5.92,50.601,50.648,50.669,50.743,50.849,50.938,51.064,51.213,51.32,41.482
-0.8,-5.92,50.666,50.712,50.731,50.803,50.906,50.992,51.115,51.261,51.366,41.427
-0.72,-5.92,50.73,50.775,50.792,50.861,50.961,51.046,51.165,51.308,51.411,41.371
-0.64,-5.92,50.793,50.837,50.852,50.919,51.016,51.097,51.214,51.353,51.454,41.312
-0.56,-5.92,50.855,50.898,50.911,50.975,51.069,51.148,51.261,51.397,51.496,41.253
-0.48,-5.92,50.915,50.957,50.968,51.03,51.121,51.197,51.307,51.44,51.537,41.191
-0.4,-5.92,50.974,51.015,51.024,51.083,51.171,51.245,51.352,51.482,51.576,41.127
-0.32,-5.92,51.031,51.071,51.078,51.136,51.22,51.292,51.395,51.522,51.615,41.062
-0.24,-5.92,51.087,51.127,51.131,51.186,51.268,51.337,51.438,51.561,51.651,40.994
-0.16,-5.92,51.142,51.18,51.183,51.236,51.315,51.381,51.478,51.598,51.687,40.923
-0.08,-5.92,51.196,51.233,51.234,51.284,51.36,51.424,51.518,51.634,51.721,40.851
0,-5.92,51.248,51.284,51.283,51.331,51.404,51.465,51.556,51.669,51.754,40.776
0.08,-5.92,51.091,51.121,51.111,51.147,51.204,51.277,51.354,51.452,51.527,40.712
0.16,-5.92,51.085,51.112,51.096,51.124,51.174,51.248,51.317,51.407,51.476,40.647
0.24,-5.92,51.099,51.124,51.103,51.128,51.17,51.244,51.305,51.388,51.452,40.728
0.32,-5.92,51.122,51.145,51.121,51.141,51.177,51.25,51.304,51.382,51.444,40.659
0.4,-5.92,51.149,51.171,51.144,51.159,51.191,51.261,51.311,51.383,51.439,40.586
0.48,-5.92,51.179,51.199,51.169,51.181,51.207,51.276,51.32,51.386,51.441,40.512
0.56,-5.92,51.211,51.228,51.195,51.204,51.226,51.291,51.331,51.393,51.442,40.436
0.64,-5.92,51.254,51.266,51.224,51.227,51.245,51.308,51.343,51.399,51.447,40.359
0.72,-5.92,51.296,51.307,51.263,51.254,51.264,51.324,51.355,51.406,51.451,40.28
0.8,-5.92,51.338,51.347,51.3,51.289,51.284,51.34,51.366,51.414,51.455,40.199
0.88,-5.92,51.379,51.387,51.336,51.322,51.313,51.355,51.377,51.42,51.458,40.118
0.96,-5.92,51.42,51.427,51.371,51.354,51.34,51.377,51.387,51.425,51.461,40.035
1.04,-5.92,51.464,51.466,51.407,51.385,51.366,51.398,51.399,51.43,51.462,39.951
1.12,-5.92,51.508,51.508,51.443,51.416,51.392,51.418,51.415,51.435,51.464,39.866
1.2,-5.92,51.544,51.549,51.481,51.446,51.416,51.437,51.429,51.443,51.465,39.78
1.28,-5.92,51.52,51.566,51.517,51.48,51.44,51.456,51.442,51.452,51.467,39.692
1.36,-5.92,51.513,51.548,51.521,51.511,51.465,51.473,51.454,51.459,51.471,39.604
1.44,-5.92,51.536,51.548,51.503,51.542,51.491,51.492,51.465,51.465,51.474,39.515
1.52,-5.92,51.556,51.568,51.503,51.529,51.516,51.509,51.475,51.469,51.476,39.425
1.6,-5.92,51.575,51.586,51.518,51.527,51.538,51.523,51.482,51.471,51.475,39.334
1.68,-5.92,51.592,51.602,51.532,51.538,51.546,51.528,51.483,51.47,51.471,39.242
1.76,-5.92,51.608,51.618,51.544,51.549,51.552,51.532,51.483,51.466,51.466,39.149
1.84,-5.92,51.623,51.632,51.555,51.558,51.557,51.533,51.482,51.462,51.459,39.055
1.92,-5.92,51.636,51.645,51.565,51.565,51.561,51.534,51.479,51.455,51.451,38.961
2,-5.92,51.649,51.657,51.574,51.573,51.528,51.538,51.485,51.462,51.457,38.865
2.08,-5.92,51.66,51.668,51.582,51.579,51.505,51.542,51.491,51.468,51.463,38.769
2.16,-5.92,51.671,51.678,51.589,51.584,51.504,51.518,51.496,51.473,51.467,38.673
2.24,-5.92,51.681,51.687,51.595,51.588,51.504,51.488,51.5,51.477,51.471,38.576
2.32,-5.92,51.69,51.696,51.601,51.591,51.503,51.474,51.502,51.48,51.474,38.478
2.4,-5.92,51.698,51.704,51.605,51.593,51.501,51.468,51.464,51.483,51.476,38.379
2.48,-5.92,51.706,51.711,51.609,51.595,51.499,51.462,51.43,51.485,51.477,38.28
2.56,-5.92,51.713,51.718,51.613,51.597,51.496,51.455,51.417,51.485,51.478,38.181
2.64,-5.92,51.72,51.724,51.616,51.598,51.492,51.447,51.405,51.445,51.479,38.081
2.72,-5.92,51.726,51.73,51.618,51.598,51.488,51.439,51.393,51.407,51.479,37.98
2.8,-5.92,51.732,51.736,51.62,51.598,51.483,51.43,51.38,51.387,51.445,37.879
2.88,-5.92,51.738,51.741,51.622,51.598,51.478,51.421,51.366,51.369,51.403,37.778
2.96,-5.92,51.744,51.746,51.624,51.597,51.473,51.411,51.351,51.351,51.375,37.676
