X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
0.4,-5.92,60.266,60.291,60.304,60.375,60.457,60.552,60.68,60.832,60.937,49.167
0.48,-5.92,60.291,60.314,60.325,60.393,60.471,60.56,60.686,60.833,60.937,49.12
0.56,-5.92,60.316,60.338,60.346,60.413,60.486,60.571,60.693,60.836,60.937,49.072
0.64,-5.92,60.348,60.361,60.367,60.432,60.502,60.582,60.701,60.84,60.938,49.022
0.72,-5.92,60.386,60.396,60.393,60.45,60.516,60.593,60.709,60.843,60.939,48.97
0.8,-5.92,60.422,60.43,60.425,60.469,60.53,60.603,60.716,60.847,60.939,48.916
0.88,-5.92,60.457,60.463,60.455,60.496,60.543,60.612,60.722,60.849,60.94,48.861
0.96,-5.92,60.491,60.495,60.484,60.521,60.559,60.62,60.727,60.85,60.939,48.805
1.04,-5.92,60.525,60.526,60.512,60.544,60.579,60.626,60.731,60.85,60.936,48.748
1.12,-5.92,60.559,60.557,60.539,60.566,60.596,60.636,60.733,60.849,60.933,48.689
1.2,-5.92,60.597,60.587,60.566,60.587,60.612,60.648,60.734,60.846,60.928,48.629
1.28,-5.92,60.633,60.621,60.593,60.607,60.626,60.658,60.735,60.842,60.922,48.568
1.36,-5.92,60.668,60.653,60.622,60.626,60.639,60.666,60.74,60.837,60.914,48.505
1.44,-5.92,60.618,60.684,60.65,60.644,60.651,60.673,60.743,60.831,60.906,48.442
1.52,-5.92,60.58,60.645,60.677,60.665,60.662,60.678,60.744,60.827,60.897,48.377
1.6,-5.92,60.578,60.603,60.656,60.685,60.672,60.682,60.743,60.823,60.886,48.311
1.68,-5.92,60.589,60.593,60.604,60.704,60.682,60.684,60.741,60.818,60.877,48.244
1.76,-5.92,60.599,60.601,60.582,60.72,60.693,60.686,60.737,60.81,60.868,48.175
1.84,-5.92,60.607,60.608,60.586,60.661,60.703,60.687,60.732,60.801,60.857,48.106
1.92,-5.92,60.614,60.613,60.589,60.616,60.712,60.686,60.726,60.791,60.845,48.036
2,-5.92,60.619,60.617,60.59,60.604,60.719,60.687,60.72,60.779,60.831,47.964
2.08,-5.92,60.624,60.619,60.59,60.6,60.695,60.688,60.712,60.766,60.816,47.891
2.16,-5.92,60.628,60.621,60.589,60.595,60.635,60.687,60.703,60.752,60.799,47.818
2.24,-5.92,60.631,60.623,60.588,60.589,60.597,60.686,60.696,60.737,60.782,47.743
2.32,-5.92,60.634,60.623,60.585,60.582,60.586,60.683,60.689,60.721,60.763,47.667
2.4,-5.92,60.636,60.623,60.582,60.574,60.574,60.673,60.681,60.705,60.743,47.59
2.48,-5.92,60.638,60.622,60.578,60.565,60.561,60.6,60.671,60.687,60.723,47.513
2.56,-5.92,60.639,60.62,60.573,60.556,60.547,60.547,60.661,60.669,60.702,47.434
2.64,-5.92,60.64,60.619,60.568,60.546,60.532,60.526,60.65,60.653,60.681,47.355
2.72,-5.92,60.64,60.616,60.563,60.534,60.516,60.505,60.591,60.636,60.658,47.274
2.8,-5.92,60.64,60.614,60.557,60.523,60.499,60.484,60.529,60.618,60.634,47.193
2.88,-5.92,60.64,60.611,60.551,60.511,60.482,60.461,60.493,60.599,60.613,47.111
2.96,-5.92,60.64,60.608,60.545,60.498,60.464,60.438,60.468,60.581,60.592,47.028
3.04,-5.92,60.64,60.605,60.539,60.486,60.446,60.414,60.441,60.561,60.57,46.944
3.12,-5.92,60.64,60.602,60.533,60.474,60.427,60.389,60.414,60.538,60.547,46.86
3.2,-5.92,60.639,60.599,60.527,60.461,60.408,60.364,60.387,60.464,60.524,46.775
3.28,-5.92,60.64,60.596,60.52,60.449,60.388,60.339,60.359,60.401,60.5,46.689
3.36,-5.92,60.64,60.594,60.514,60.436,60.369,60.313,60.33,60.367,60.476,46.602
3.44,-5.92,60.64,60.591,60.508,60.424,60.349,60.287,60.301,60.335,60.449,46.515
